transaction_id,confirmation_number,customer_id,cashier_id,product_id,category_id,brand_id,store_id,store_city_id,payment_method_id,transaction_status_id,return_reason_id,customer_name,customer_email,customer_phone,cashier_name,product_name,product_sku,product_color,product_size,store_address,store_latitude,store_longitude,quantity,unit_price,discount_pct,discount_amount,gst_rate_pct,gst_amount,subtotal,total_amount,loyalty_points_earned,transaction_date,transaction_timestamp,updated_at,customer_rating
TXN-000252,RF-5363-40aa5c,C-116,EMP-1017,P-257,4,19,STORE-11,10,1,3,6,Nidra Acharya,gkala@example.com,1489513433,Urvi Banik,Noise Wireless Earbuds,SKU-P-257-989,Blue,,"25/639, Dhaliwal Marg, Srikakulam 422185",33.566235,84.56183,2,3999.0,15,1199.7,18.0,1223.69,6798.3,8021.99,80,2019-02-12,2019-02-12T12:00:03,2019-02-12 12:00:03,
TXN-002242,RF-1765-9e4823,C-221,EMP-1010,P-232,3,11,STORE-08,7,3,1,6,Inaya Kunda,wradhakrishnan@example.net,1793271040,Udyati Dalal,Titan Sunglasses,SKU-P-232-482,White,,"19/74, Oak Path, Kishanganj-970580",23.277788,78.661432,1,6499.0,5,324.95,18.0,1111.33,6174.05,7285.38,72,2019-02-12,2019-02-12T13:28:15,2019-02-12 13:28:15,4.2
TXN-000551,RF-1968-92c8da,C-122,EMP-1022,P-227,2,9,STORE-04,3,3,1,6,Devika Prashad,barmanidika@example.net,5185067165,Dominic Dixit,Allen Solly Chinos,SKU-P-227-295,Red,9,"H.No. 21, Balay Ganj, Nashik-615944",21.172814,69.022,2,799.0,0,0.0,12.0,191.76,1598.0,1789.76,17,2019-02-13,2019-02-13T13:02:31,2019-02-13 13:02:31,3.2
TXN-001668,RF-7810-de6936,C-204,EMP-1019,P-238,3,12,STORE-10,9,3,1,6,Vivaan Sanghvi,aandra@example.net,1627136111,Turvi Sachdev,Fastrack Backpack,SKU-P-238-500,Green,,"50/338, Bakshi Ganj, Thoothukudi 840088",21.86895,73.364934,3,6499.0,5,974.85,18.0,3333.99,18522.15,21856.14,218,2019-02-13,2019-02-13T17:14:43,2019-02-13 17:14:43,4.5
TXN-002585,RF-5658-a4f934,C-200,EMP-1022,P-254,4,18,STORE-04,3,3,1,6,Yasti Chowdhury,vchaudry@example.net,4074517133,Dominic Dixit,boAt Wireless Earbuds,SKU-P-254-329,Navy,,"131, Baria, Nadiad 697562",24.771051,84.309614,1,3999.0,10,399.9,18.0,647.84,3599.1,4246.94,42,2019-02-15,2019-02-15T14:44:45,2019-02-15 14:44:45,4.4
TXN-000309,RF-7892-aea948,C-235,EMP-1022,P-227,2,9,STORE-09,8,5,2,3,Devika Dayal,bina78@example.net,6257532603,Dominic Dixit,Allen Solly Chinos,SKU-P-227-765,Brown,11,"65/02, Jayaraman Zila, Kamarhati 514743",20.861198,70.158095,2,799.0,5,79.9,12.0,182.17,1518.1,1700.27,17,2019-02-15,2019-02-15T16:22:31,2019-02-15 16:22:31,
TXN-000223,RF-6731-5a42c4,C-238,EMP-1017,P-218,2,6,STORE-11,10,3,1,6,Wakeeta Dixit,aishani70@example.org,0455611002,Urvi Banik,Reebok Hooded Jacket,SKU-P-218-849,Red,XL,"828, Kibe Chowk, Gudivada 407958",8.656818,77.323441,1,1599.0,15,239.85,12.0,163.1,1359.15,1522.25,15,2019-02-16,2019-02-16T09:06:57,2019-02-16 09:06:57,
TXN-001118,RF-5257-8467e6,C-148,EMP-1022,P-229,2,10,STORE-04,3,3,2,3,Ekbal Ranganathan,ssahni@example.org,0529751613,Dominic Dixit,Van Heusen Denim Jeans,SKU-P-229-542,Brown,11,"941, Dhar Street, Anantapur 026528",19.757374,70.510072,1,1999.0,0,0.0,12.0,239.88,1999.0,2238.88,22,2019-02-16,2019-02-16T12:08:09,2019-02-16 12:08:09,
TXN-000983,RF-6454-d44e81,C-116,EMP-1013,P-216,2,6,STORE-11,10,3,1,6,Nidra Acharya,gkala@example.com,1489513433,Aachal Bir,Reebok Chinos,SKU-P-216-167,Maroon,XXL,"H.No. 770, Nagar, Singrauli-539058",24.523595,83.234174,1,2499.0,0,0.0,12.0,299.88,2499.0,2798.88,27,2019-02-17,2019-02-17T11:38:43,2019-02-17 11:38:43,3.4
TXN-001419,RF-7158-cac93c,C-209,EMP-1003,P-202,1,1,STORE-05,4,3,1,6,Jacob Balan,gshah@example.com,7925241913,Jairaj Maharaj,Nike Formal Shoes,SKU-P-202-684,Brown,XXL,"014, Uppal Nagar, Nandyal-528832",18.875622,73.362713,1,4299.0,15,644.85,18.0,657.75,3654.15,4311.9,43,2019-02-18,2019-02-18T09:24:04,2019-02-18 09:24:04,
TXN-001825,RF-8213-25f2b8,C-198,EMP-1019,P-235,3,12,STORE-10,9,5,1,6,Krish Munshi,kdevi@example.com,2782827422,Turvi Sachdev,Fastrack Analog Watch,SKU-P-235-727,Red,,"15, Krishna, Nizamabad-760544",13.412035,96.200453,1,1299.0,10,129.9,18.0,210.44,1169.1,1379.54,13,2019-02-18,2019-02-18T16:20:36,2019-02-18 16:20:36,
TXN-002923,RF-7326-04a1e6,C-290,EMP-1003,P-203,1,2,STORE-05,4,3,1,6,Madhav Sastry,manbirmani@example.org,1477053833,Jairaj Maharaj,Adidas Sports Sandals,SKU-P-203-304,Grey,L,"H.No. 56, Krishna Path, Allahabad-336623",31.440477,73.642122,2,3999.0,0,0.0,18.0,1439.64,7998.0,9437.64,94,2019-02-19,2019-02-19T16:43:10,2019-02-19 16:43:10,
TXN-000952,RF-4869-6f8d08,C-233,EMP-1012,P-235,3,12,STORE-07,6,2,1,6,Upma Bera,doralaksh@example.org,6972521752,Simon Apte,Fastrack Analog Watch,SKU-P-235-722,Brown,,"H.No. 62, Amble Street, Nagpur-806180",17.928631,78.103308,1,1299.0,0,0.0,18.0,233.82,1299.0,1532.82,15,2019-02-21,2019-02-21T19:21:58,2019-02-21 19:21:58,
TXN-000087,RF-9225-2af4ae,C-134,EMP-1003,P-231,2,10,STORE-05,4,2,1,6,Tanmayi Aurora,vbuch@example.net,5780913431,Jairaj Maharaj,Van Heusen Formal Shirt,SKU-P-231-295,Brown,XL,"46/449, Sahota Marg, Panipat 713264",18.932564,69.338636,3,899.0,20,539.4,12.0,258.91,2157.6,2416.51,24,2019-02-22,2019-02-22T14:28:45,2019-02-22 14:28:45,4.7
TXN-002513,RF-4781-0f46c3,C-236,EMP-1019,P-234,3,11,STORE-10,9,1,1,6,Yamini Gara,chokshianmol@example.org,6761847230,Turvi Sachdev,Titan Backpack,SKU-P-234-701,White,,"70/867, Sanghvi Chowk, Proddatur-275021",29.665303,87.605361,1,799.0,10,79.9,18.0,129.44,719.1,848.54,8,2019-02-24,2019-02-24T09:49:00,2019-02-24 09:49:00,
TXN-000473,RF-7316-8ab31c,C-123,EMP-1022,P-250,3,16,STORE-04,3,3,1,6,Anamika Yohannan,mallickshravya@example.org,9965075273,Dominic Dixit,Casio Backpack,SKU-P-250-822,Brown,,"49/243, Kumer Nagar, Dharmavaram-547169",32.253277,70.277263,3,1499.0,0,0.0,18.0,809.46,4497.0,5306.46,53,2019-02-24,2019-02-24T14:25:07,2019-02-24 14:25:07,
TXN-000501,RF-4613-c6bb46,C-263,EMP-1003,P-255,4,18,STORE-05,4,1,1,6,Jasmit Majumdar,tkulkarni@example.net,6213721386,Jairaj Maharaj,boAt Power Bank,SKU-P-255-881,Red,,"340, Loke Path, Barasat 986174",24.140496,73.336199,3,3999.0,0,0.0,18.0,2159.46,11997.0,14156.46,141,2019-02-24,2019-02-24T17:50:50,2019-02-24 17:50:50,
TXN-002606,RF-6429-53835c,C-111,EMP-1022,P-243,3,14,STORE-04,3,3,1,6,Ikshita Biswas,mistryhemang@example.org,1182449353,Dominic Dixit,Fossil Sunglasses,SKU-P-243-580,Navy,,"39/73, Chatterjee Path, Pallavaram 188209",10.565825,91.942976,1,6999.0,0,0.0,18.0,1259.82,6999.0,8258.82,82,2019-02-25,2019-02-25T14:43:06,2019-02-25 14:43:06,
TXN-000775,RF-1886-cb5bdd,C-128,EMP-1022,P-226,2,9,STORE-04,3,1,1,6,Naksh Agate,sudiksha13@example.com,6183242102,Dominic Dixit,Allen Solly Formal Shirt,SKU-P-226-813,Grey,L,"58, Bhardwaj Circle, Raiganj-770528",32.691734,93.651478,2,799.0,5,79.9,12.0,182.17,1518.1,1700.27,17,2019-02-25,2019-02-25T14:46:24,2019-02-25 14:46:24,4.5
TXN-001864,RF-3777-4e09f6,C-145,EMP-1021,P-211,1,4,STORE-03,2,5,1,6,Jhalak Contractor,lokeayush@example.org,4550229612,Sathvik Narula,Bata Sports Sandals,SKU-P-211-395,Blue,XXL,"399, Dasgupta Marg, Rajahmundry 540104",21.92439,74.722225,1,2499.0,10,249.9,18.0,404.84,2249.1,2653.94,26,2019-02-25,2019-02-25T14:55:26,2019-02-25 14:55:26,
TXN-001110,RF-3124-d1b5e1,C-161,EMP-1008,P-213,1,5,STORE-07,6,1,1,6,Azaan Dhar,dubeshivani@example.com,7192856543,Waida Gole,Puma Running Shoes,SKU-P-213-484,Grey,XXL,"H.No. 240, Kumar Chowk, Rewa-406711",28.753846,91.149006,2,1799.0,15,539.7,18.0,550.49,3058.3,3608.79,36,2019-02-27,2019-02-27T10:36:27,2019-02-27 10:36:27,
TXN-001826,RF-1349-3e2e75,C-214,EMP-1012,P-203,1,2,STORE-07,6,3,1,6,Gautam Dugar,meghana80@example.net,4206788317,Simon Apte,Adidas Sports Sandals,SKU-P-203-408,Navy,10,"H.No. 152, Srivastava Ganj, Akola 226876",13.865864,94.938422,4,3999.0,5,799.8,18.0,2735.32,15196.2,17931.52,179,2019-02-27,2019-02-27T19:18:22,2019-02-27 19:18:22,4.2
TXN-001952,RF-5475-d77dbf,C-177,EMP-1009,P-207,1,3,STORE-08,7,6,1,6,Kiaan Sridhar,yugbumb@example.net,8519108839,Bina Hari,Woodland Casual Boots,SKU-P-207-224,Green,9,"213, Ghosh Path, Kolhapur-559943",10.045647,79.428681,1,2499.0,0,0.0,18.0,449.82,2499.0,2948.82,29,2019-03-01,2019-03-01T13:08:47,2019-03-01 13:08:47,5.0
TXN-000777,RF-5662-fa518d,C-292,EMP-1005,P-210,1,4,STORE-06,5,1,1,6,Quincy Issac,bdugar@example.com,5438404608,Gagan Sule,Bata Casual Boots,SKU-P-210-350,Navy,6,"692, Dubey Chowk, Hubli–Dharwad 801256",24.321773,72.741331,1,1799.0,15,269.85,18.0,275.25,1529.15,1804.4,18,2019-03-02,2019-03-02T09:24:36,2019-03-02 09:24:36,
TXN-000051,RF-3684-5926ad,C-151,EMP-1022,P-238,3,12,STORE-04,3,2,1,6,Shivani Guha,frado82@example.org,7788925546,Dominic Dixit,Fastrack Backpack,SKU-P-238-554,Black,,"64, Uppal Nagar, Jaipur 990102",20.587367,93.613776,1,6499.0,0,0.0,18.0,1169.82,6499.0,7668.82,76,2019-03-02,2019-03-02T12:00:53,2019-03-02 12:00:53,3.0
TXN-000237,RF-2836-964cc3,C-112,EMP-1006,P-253,3,17,STORE-05,4,3,1,6,Charan Chanda,jsane@example.org,1280598262,Prisha Nadig,Wildcraft Leather Wallet,SKU-P-253-147,Green,,"76, Yohannan Road, Kulti-617226",22.231431,94.518589,1,799.0,0,0.0,18.0,143.82,799.0,942.82,9,2019-03-02,2019-03-02T20:04:41,2019-03-02 20:04:41,4.9
TXN-000439,RF-3772-fdfd88,C-105,EMP-1004,P-207,1,3,STORE-02,1,5,1,6,Chanchal Tripathi,hbahl@example.com,3039117182,Shaurya Kadakia,Woodland Casual Boots,SKU-P-207-962,Blue,8,"475, Bhat Circle, Noida-169410",32.302315,76.7333,2,2499.0,15,749.7,18.0,764.69,4248.3,5012.99,50,2019-03-02,2019-03-02T20:10:16,2019-03-02 20:10:16,
TXN-001068,RF-8493-9c5b81,C-123,EMP-1021,P-210,1,4,STORE-03,2,3,1,6,Anamika Yohannan,mallickshravya@example.org,9965075273,Sathvik Narula,Bata Casual Boots,SKU-P-210-165,White,8,"33, Gulati Marg, Tiruvottiyur-656608",24.353277,81.607435,1,1799.0,0,0.0,18.0,323.82,1799.0,2122.82,21,2019-03-02,2019-03-02T20:23:31,2019-03-02 20:23:31,
TXN-000222,RF-9788-69789c,C-187,EMP-1019,P-203,1,2,STORE-10,9,2,1,6,Wridesh Handa,upkaarmital@example.net,0166687002,Turvi Sachdev,Adidas Sports Sandals,SKU-P-203-143,White,6,"09/27, Sarin Nagar, Parbhani 355815",14.293783,83.661025,1,3999.0,0,0.0,18.0,719.82,3999.0,4718.82,47,2019-03-03,2019-03-03T14:43:25,2019-03-03 14:43:25,
TXN-002490,RF-2862-04cae8,C-248,EMP-1013,P-260,5,20,STORE-09,8,2,1,6,Banjeet Sangha,cdubey@example.org,9094798515,Aachal Bir,Prestige Photo Frame,SKU-P-260-289,White,,"957, Oommen Marg, Kavali 705314",19.890638,83.790905,1,999.0,0,0.0,12.0,119.88,999.0,1118.88,11,2019-03-03,2019-03-03T17:15:31,2019-03-03 17:15:31,4.0
TXN-000377,RF-2862-f6ece8,C-203,EMP-1002,P-210,1,4,STORE-03,2,5,1,6,Kalpit Sundaram,ridhishan@example.org,3242415415,Prisha Bhattacharyya,Bata Casual Boots,SKU-P-210-774,Maroon,L,"76/254, Brar Circle, Ludhiana-777483",27.436356,74.107406,2,1799.0,0,0.0,18.0,647.64,3598.0,4245.64,42,2019-03-05,2019-03-05T11:40:11,2019-03-05 11:40:11,4.4
TXN-002214,RF-3963-0b5d3e,C-114,EMP-1021,P-249,3,16,STORE-03,2,6,1,6,Dalaja Kari,indali86@example.net,0142940196,Sathvik Narula,Casio Backpack,SKU-P-249-248,Blue,,"77, Devan Road, Darbhanga 947747",20.351301,72.370549,1,799.0,0,0.0,18.0,143.82,799.0,942.82,9,2019-03-05,2019-03-05T13:02:03,2019-03-05 13:02:03,
TXN-002952,RF-7275-26b904,C-205,EMP-1025,P-219,2,6,STORE-01,1,1,2,3,Lavanya Deol,maxsabharwal@example.net,3112196565,Divya Balay,Reebok Track Pants,SKU-P-219-539,White,XXL,"06/873, Bhatt Road, Jhansi-442625",24.19427,84.266996,1,599.0,0,0.0,12.0,71.88,599.0,670.88,6,2019-03-06,2019-03-06T20:51:25,2019-03-06 20:51:25,
TXN-001633,RF-8071-ddbf7a,C-222,EMP-1022,P-236,3,12,STORE-04,3,2,1,6,Hema Garde,bbalasubramanian@example.net,9620153368,Dominic Dixit,Fastrack Leather Belt,SKU-P-236-873,Beige,,"H.No. 009, Bora Circle, Karimnagar-136659",21.781464,95.715079,3,6999.0,5,1049.85,18.0,3590.49,19947.15,23537.64,235,2019-03-07,2019-03-07T11:32:44,2019-03-07 11:32:44,
TXN-000019,RF-7463-11bfed,C-249,EMP-1021,P-212,1,5,STORE-03,2,1,1,6,Yashasvi Dutta,garima54@example.org,8015739930,Sathvik Narula,Puma Sports Sandals,SKU-P-212-336,Green,S,"H.No. 535, Sachdeva Zila, Allahabad 131393",14.286944,78.614378,1,4299.0,10,429.9,18.0,696.44,3869.1,4565.54,45,2019-03-08,2019-03-08T20:41:32,2019-03-08 20:41:32,
TXN-000083,RF-6063-777e0b,C-140,EMP-1019,P-223,2,8,STORE-10,9,4,1,6,Kamala Kalla,darsh64@example.org,7139005329,Turvi Sachdev,Arrow Sports T-Shirt,SKU-P-223-381,White,8,"69/826, Sahni Path, Thanjavur-098890",15.513233,77.557317,2,999.0,0,0.0,12.0,239.76,1998.0,2237.76,22,2019-03-10,2019-03-10T20:59:37,2019-03-10 20:59:37,
TXN-000192,RF-5883-62ca9c,C-204,EMP-1014,P-207,1,3,STORE-02,1,5,1,6,Vivaan Sanghvi,aandra@example.net,1627136111,Abeer Comar,Woodland Casual Boots,SKU-P-207-378,Brown,XL,"372, Gupta Road, Amroha-442734",16.371671,80.086812,2,2499.0,0,0.0,18.0,899.64,4998.0,5897.64,58,2019-03-11,2019-03-11T10:59:14,2019-03-11 10:59:14,3.3
TXN-002625,RF-1554-9f9a3d,C-252,EMP-1003,P-221,2,7,STORE-05,4,2,1,6,Yadavi Cherian,somnaksh@example.net,2684245088,Jairaj Maharaj,Levi's Hooded Jacket,SKU-P-221-108,Blue,8,"38, Ramesh Zila, Muzaffarpur 332915",33.51437,90.512429,1,999.0,0,0.0,12.0,119.88,999.0,1118.88,11,2019-03-11,2019-03-11T15:40:42,2019-03-11 15:40:42,
TXN-000794,RF-5478-b37b7c,C-297,EMP-1022,P-237,3,12,STORE-04,3,5,2,4,Daksha Mangal,fseth@example.net,2982665702,Dominic Dixit,Fastrack Sunglasses,SKU-P-237-300,Black,,"924, Mitter Zila, Srinagar 267966",21.63616,76.68407,4,3199.0,0,0.0,18.0,2303.28,12796.0,15099.28,150,2019-03-11,2019-03-11T16:12:03,2019-03-11 16:12:03,
TXN-000044,RF-6711-59fba1,C-231,EMP-1004,P-232,3,11,STORE-02,1,1,1,6,Chanchal Chokshi,raghav28@example.org,9652074466,Shaurya Kadakia,Titan Sunglasses,SKU-P-232-424,White,,"H.No. 135, Shah, Saharsa-504170",25.71566,91.490955,1,6499.0,15,974.85,18.0,994.35,5524.15,6518.5,65,2019-03-11,2019-03-11T19:35:14,2019-03-11 19:35:14,4.0
TXN-001136,RF-7944-2bc754,C-263,EMP-1003,P-262,5,20,STORE-05,4,3,1,6,Jasmit Majumdar,tkulkarni@example.net,6213721386,Jairaj Maharaj,Prestige Non-stick Pan,SKU-P-262-815,Black,,"40/25, Rana, Tiruppur-559222",13.937292,86.635283,5,2499.0,5,624.75,12.0,1424.43,11870.25,13294.68,132,2019-03-11,2019-03-11T20:36:31,2019-03-11 20:36:31,
TXN-002385,RF-8047-e1771c,C-215,EMP-1001,P-258,4,19,STORE-07,6,3,1,6,David Kapadia,bainsdhruv@example.org,2151070296,Ekantika Pillay,Noise Smart Watch,SKU-P-258-724,Blue,,"H.No. 26, Kala Marg, Solapur-650977",26.164563,78.92952,3,1999.0,5,299.85,18.0,1025.49,5697.15,6722.64,67,2019-03-13,2019-03-13T10:08:58,2019-03-13 10:08:58,4.9
TXN-000505,RF-6337-9b88be,C-184,EMP-1005,P-261,5,20,STORE-06,5,5,1,6,Unnati Walla,nnagarajan@example.com,6093204899,Gagan Sule,Prestige Table Lamp,SKU-P-261-656,Grey,,"94/98, Sant Ganj, Kirari Suleman Nagar 313066",17.961521,95.096314,4,999.0,0,0.0,12.0,479.52,3996.0,4475.52,44,2019-03-13,2019-03-13T16:15:10,2019-03-13 16:15:10,3.1
TXN-000495,RF-2702-54c97f,C-222,EMP-1019,P-229,2,10,STORE-10,9,3,1,6,Hema Garde,bbalasubramanian@example.net,9620153368,Turvi Sachdev,Van Heusen Denim Jeans,SKU-P-229-164,White,10,"775, Narayanan Street, Bhusawal-365059",33.311514,84.827615,1,1999.0,0,0.0,12.0,239.88,1999.0,2238.88,22,2019-03-13,2019-03-13T18:29:36,2019-03-13 18:29:36,
TXN-000113,RF-7177-86890c,C-200,EMP-1019,P-227,2,9,STORE-10,9,3,1,6,Yasti Chowdhury,vchaudry@example.net,4074517133,Turvi Sachdev,Allen Solly Chinos,SKU-P-227-576,Navy,6,"798, Chaudhari Marg, Proddatur 866153",30.027919,71.796301,1,799.0,0,0.0,12.0,95.88,799.0,894.88,8,2019-03-13,2019-03-13T20:55:10,2019-03-13 20:55:10,
TXN-000730,RF-8839-492c7e,C-115,EMP-1003,P-254,4,18,STORE-09,8,1,1,6,Lekha Gupta,narayanandipta@example.net,4846564823,Jairaj Maharaj,boAt Wireless Earbuds,SKU-P-254-276,Brown,,"31, Mand Path, Morena 227995",20.63358,77.811107,1,3999.0,0,0.0,18.0,719.82,3999.0,4718.82,47,2019-03-14,2019-03-14T12:15:42,2019-03-14 12:15:42,
TXN-001350,RF-8982-182052,C-129,EMP-1021,P-222,2,8,STORE-03,2,1,2,4,Reva Dash,sankaranekantika@example.net,0139904902,Sathvik Narula,Arrow Track Pants,SKU-P-222-163,Maroon,8,"08/69, Saran Marg, Gaya 795557",12.134346,84.111279,1,2499.0,5,124.95,12.0,284.89,2374.05,2658.94,26,2019-03-14,2019-03-14T16:11:15,2019-03-14 16:11:15,
TXN-000346,RF-8853-c5b81d,C-220,EMP-1002,P-261,5,20,STORE-03,2,3,1,6,Kritika Mohanty,timothy91@example.com,5135521570,Prisha Bhattacharyya,Prestige Table Lamp,SKU-P-261-605,Navy,,"65/705, Tailor Nagar, Noida 937813",22.209351,69.500957,1,999.0,15,149.85,12.0,101.9,849.15,951.05,9,2019-03-15,2019-03-15T11:10:09,2019-03-15 11:10:09,
TXN-001670,RF-7640-477d58,C-241,EMP-1011,P-221,2,7,STORE-06,5,3,2,2,Advay Dugar,chandresh83@example.net,6317797177,Oeshi Sachdev,Levi's Hooded Jacket,SKU-P-221-613,Green,M,"H.No. 159, Ranganathan, Hubli–Dharwad 710472",9.627057,78.971369,2,999.0,15,299.7,12.0,203.8,1698.3,1902.1,19,2019-03-15,2019-03-15T14:59:25,2019-03-15 14:59:25,
TXN-001125,RF-7485-3106d4,C-296,EMP-1023,P-224,2,8,STORE-06,5,3,1,6,Ekta Shankar,vermaikbal@example.com,0388608680,Harinakshi Prashad,Arrow Denim Jeans,SKU-P-224-923,Blue,XXL,"167, Raju Road, Durg-059176",16.94528,77.229958,2,599.0,0,0.0,12.0,143.76,1198.0,1341.76,13,2019-03-15,2019-03-15T15:58:11,2019-03-15 15:58:11,3.1
TXN-001935,RF-8213-94dca9,C-201,EMP-1002,P-203,1,2,STORE-03,2,1,1,6,Noah Dewan,ekiyamaster@example.com,8126042232,Prisha Bhattacharyya,Adidas Sports Sandals,SKU-P-203-270,Beige,8,"59/21, Chad Circle, Alappuzha-139635",22.981286,90.652802,1,3999.0,0,0.0,18.0,719.82,3999.0,4718.82,47,2019-03-15,2019-03-15T19:29:50,2019-03-15 19:29:50,4.3
TXN-000621,RF-9201-4e3b21,C-240,EMP-1011,P-228,2,9,STORE-06,5,6,1,6,Ayush De,advik89@example.net,5889163756,Oeshi Sachdev,Allen Solly Denim Jeans,SKU-P-228-456,Maroon,7,"55/845, Cherian Nagar, Ichalkaranji-541988",31.491322,81.363813,4,999.0,15,599.4,12.0,407.59,3396.6,3804.19,38,2019-03-16,2019-03-16T10:01:33,2019-03-16 10:01:33,
TXN-001685,RF-1380-e1e141,C-146,EMP-1022,P-254,4,18,STORE-04,3,1,1,6,Krisha Saini,dugalnakul@example.net,1476797643,Dominic Dixit,boAt Wireless Earbuds,SKU-P-254-624,Beige,,"68/717, Comar Street, Shahjahanpur 739347",30.164924,96.302903,1,3999.0,0,0.0,18.0,719.82,3999.0,4718.82,47,2019-03-16,2019-03-16T11:59:18,2019-03-16 11:59:18,
TXN-000229,RF-5989-c40450,C-191,EMP-1013,P-234,3,11,STORE-11,10,6,1,6,Girik Nair,omkaarrai@example.org,4447212646,Aachal Bir,Titan Backpack,SKU-P-234-884,Red,,"58/929, Ramanathan Nagar, Farrukhabad 655785",32.879358,92.106528,3,799.0,5,119.85,18.0,409.89,2277.15,2687.04,26,2019-03-17,2019-03-17T18:18:51,2019-03-17 18:18:51,3.2
TXN-002862,RF-9402-04679a,C-116,EMP-1020,P-208,1,4,STORE-08,7,2,1,6,Nidra Acharya,gkala@example.com,1489513433,Chandani Mutti,Bata Running Shoes,SKU-P-208-991,Grey,10,"H.No. 43, Uppal Ganj, Raiganj 534572",32.119639,83.829939,1,2499.0,0,0.0,18.0,449.82,2499.0,2948.82,29,2019-03-18,2019-03-18T12:58:20,2019-03-18 12:58:20,
TXN-001725,RF-2022-33b9c0,C-249,EMP-1013,P-242,3,13,STORE-11,10,5,1,6,Yashasvi Dutta,garima54@example.org,8015739930,Aachal Bir,Ray-Ban Sunglasses,SKU-P-242-603,Maroon,,"10/497, Bera Zila, Raipur 816122",27.869243,70.131182,1,6999.0,5,349.95,18.0,1196.83,6649.05,7845.88,78,2019-03-18,2019-03-18T17:30:54,2019-03-18 17:30:54,4.4
TXN-002101,RF-7360-734fdd,C-186,EMP-1009,P-234,3,11,STORE-08,7,3,1,6,Vihaan Bir,bsura@example.org,0084840862,Bina Hari,Titan Backpack,SKU-P-234-220,Blue,,"H.No. 38, Wali Zila, Faridabad 105965",10.34968,84.592339,2,799.0,10,159.8,18.0,258.88,1438.2,1697.08,16,2019-03-19,2019-03-19T09:26:49,2019-03-19 09:26:49,
TXN-002091,RF-4040-4266fd,C-264,EMP-1017,P-262,5,20,STORE-11,10,5,1,6,Naveen Ramachandran,kamalabuch@example.net,6698490277,Urvi Banik,Prestige Non-stick Pan,SKU-P-262-511,Red,,"H.No. 842, Bhat Street, Allahabad 036512",30.791923,96.598083,1,2499.0,0,0.0,12.0,299.88,2499.0,2798.88,27,2019-03-19,2019-03-19T11:38:23,2019-03-19 11:38:23,
TXN-002829,RF-4496-b39fb8,C-140,EMP-1008,P-258,4,19,STORE-07,6,2,1,6,Kamala Kalla,darsh64@example.org,7139005329,Waida Gole,Noise Smart Watch,SKU-P-258-264,Red,,"H.No. 279, Bath Zila, Ujjain-685482",9.777813,90.096224,1,1999.0,15,299.85,18.0,305.85,1699.15,2005.0,20,2019-03-19,2019-03-19T17:48:39,2019-03-19 17:48:39,
TXN-001510,RF-9371-93b148,C-271,EMP-1018,P-222,2,8,STORE-01,1,3,1,6,Aditya Goda,raohardik@example.net,0347175455,Nachiket Sharma,Arrow Track Pants,SKU-P-222-651,Green,M,"28/765, Deep, Pondicherry 588622",18.225104,95.458293,1,2499.0,0,0.0,12.0,299.88,2499.0,2798.88,27,2019-03-19,2019-03-19T17:50:16,2019-03-19 17:50:16,3.0
TXN-000001,RF-9961-e1b630,C-174,EMP-1022,P-245,3,14,STORE-04,3,3,1,6,Niharika Soni,baljiwangill@example.com,0672400499,Dominic Dixit,Fossil Handbag,SKU-P-245-873,Brown,,"27/517, Tara, Kottayam 959866",18.242321,69.673825,1,6499.0,0,0.0,18.0,1169.82,6499.0,7668.82,76,2019-03-20,2019-03-20T09:32:27,2019-03-20 09:32:27,
TXN-002580,RF-2984-de4564,C-296,EMP-1020,P-252,3,17,STORE-08,7,3,1,6,Ekta Shankar,vermaikbal@example.com,0388608680,Chandani Mutti,Wildcraft Digital Watch,SKU-P-252-928,Red,,"H.No. 244, Shroff Street, Guntur-871629",28.205925,96.951431,1,2199.0,15,329.85,18.0,336.45,1869.15,2205.6,22,2019-03-20,2019-03-20T13:00:19,2019-03-20 13:00:19,5.0
TXN-002919,RF-9587-269466,C-187,EMP-1022,P-215,1,5,STORE-04,3,1,1,6,Wridesh Handa,upkaarmital@example.net,0166687002,Dominic Dixit,Puma Formal Shoes,SKU-P-215-670,Brown,M,"75/34, Mutti Circle, Khammam-180715",22.145401,80.829178,1,3499.0,20,699.8,18.0,503.86,2799.2,3303.06,33,2019-03-20,2019-03-20T16:13:27,2019-03-20 16:13:27,5.0
TXN-000178,RF-3627-8a21f1,C-193,EMP-1002,P-234,3,11,STORE-03,2,6,2,3,Bishakha Swaminathan,pranitbala@example.net,3741672434,Prisha Bhattacharyya,Titan Backpack,SKU-P-234-175,Navy,,"05/38, Devi Nagar, Pondicherry 168677",22.627397,77.871535,1,799.0,10,79.9,18.0,129.44,719.1,848.54,8,2019-03-21,2019-03-21T10:47:41,2019-03-21 10:47:41,
TXN-001440,RF-7109-01fb66,C-276,EMP-1013,P-214,1,5,STORE-11,10,3,2,4,Abhiram Swamy,ranbir68@example.com,3266341638,Aachal Bir,Puma Formal Shoes,SKU-P-214-659,Blue,XXL,"29/34, Lanka Marg, Davanagere-867494",19.065798,69.992885,1,4999.0,0,0.0,18.0,899.82,4999.0,5898.82,58,2019-03-21,2019-03-21T12:33:54,2019-03-21 12:33:54,
